CustomerID,TransactionDate,TransactionAmount
CUST10151,09-02-2021,256.88
CUST10099,16-03-2025,1179.95
CUST10501,04-12-2024,1615.99
CUST10693,30-11-2023,1363.9
CUST10903,05-02-2023,947.72
CUST10275,03-01-2024,220.34
CUST10859,27-12-2023,792.88
CUST10713,15-02-2023,1921.8
CUST10625,28-10-2021,226.13
CUST10679,03-01-2025,1331.25
CUST10495,16-02-2024,413.62
CUST10536,21-11-2024,1772.29
CUST10822,29-06-2021,2387.19
CUST10505,20-12-2022,1533.66
CUST10155,20-04-2025,700.08
CUST10957,23-09-2024,438.75
CUST10454,05-12-2024,1331.9
CUST10673,19-03-2024,1938.07
CUST10575,08-02-2025,186.29
CUST10653,31-12-2024,1120.05
CUST10066,13-11-2024,507.07
CUST10883,29-11-2024,941.28
CUST10141,05-05-2024,914.51
CUST10722,08-06-2025,1645
CUST10884,28-12-2024,190.69
CUST10342,08-09-2021,3330.21
CUST10598,15-01-2022,300.78
CUST10031,11-10-2024,414.99
CUST10092,27-12-2020,1379.47
CUST10621,08-05-2023,795.32
CUST10441,29-10-2024,234.08
CUST10390,06-10-2024,1067.98
CUST10585,25-07-2024,801.18
CUST10003,08-01-2024,879.4
CUST10536,06-04-2025,1180.31
CUST10380,28-12-2024,1263.29
CUST10738,08-09-2021,472.45
CUST10314,20-03-2021,480.58
CUST10878,10-07-2023,559.66
CUST10617,25-01-2023,433.29
CUST10336,01-05-2025,1376.02
CUST10653,22-04-2024,339.08
CUST10565,12-02-2023,1329.33
CUST10047,30-12-2022,1603.58
CUST10610,24-02-2025,121.6
CUST10180,07-02-2023,580.25
CUST10230,26-09-2023,1393.87
CUST10144,22-02-2025,1691.3
CUST10698,29-03-2023,896.09
CUST10462,06-11-2024,1108.51
CUST10013,19-06-2024,1075.49
CUST10820,20-05-2025,801.52
CUST10242,30-11-2021,971.55
CUST10453,28-12-2024,556.21
CUST10374,17-06-2024,3137.91
CUST10073,22-04-2025,2390.73
CUST10054,10-07-2025,2246.89
CUST10373,09-02-2025,1434.5
CUST10009,28-04-2025,466.12
CUST10237,22-10-2024,1275.7
CUST10633,22-11-2023,359.25
CUST10364,31-05-2025,211.2
CUST10127,17-05-2025,640.24
CUST10749,30-11-2022,856.72
CUST10650,20-06-2025,1454.53
CUST10687,17-03-2023,161.96
CUST10822,16-02-2025,379.14
CUST10459,07-07-2025,799.61
CUST10782,22-05-2024,707.62
CUST10538,14-03-2024,2386.15
CUST10397,04-07-2024,135
CUST10312,14-09-2024,990.93
CUST10485,26-10-2024,1727.84
CUST10479,15-02-2023,1028.48
CUST10159,19-10-2022,523.19
CUST10365,01-01-2025,3225.09
CUST10867,31-10-2023,1181.89
CUST10212,31-10-2024,1243.42
CUST10826,29-03-2024,95.19
CUST10060,26-10-2022,939.32
CUST10174,03-09-2024,1835.84
CUST10404,13-09-2024,1258.94
CUST10727,11-11-2020,2088.07
CUST10907,13-07-2025,398.22
CUST10389,20-06-2024,245.95
CUST10407,12-12-2022,575.63
CUST10644,07-04-2025,1168.7
CUST10113,24-07-2025,2563.39
CUST10364,22-07-2025,958.1
CUST10393,16-11-2022,1127.87
CUST10918,13-02-2025,443.24
CUST10136,11-12-2021,958.3
CUST10524,24-07-2023,863.86
CUST10003,04-03-2024,1370.82
CUST10851,06-12-2024,828.51
CUST10477,06-02-2023,972.6
CUST10586,02-04-2025,3200.89
CUST10123,05-03-2025,168.68
CUST10433,13-08-2024,372.29
CUST10925,28-10-2023,371.42
CUST10258,27-01-2024,786.97
CUST10911,27-12-2022,895.66
CUST10998,06-05-2024,1556.92
CUST10838,31-05-2025,1381.1
CUST10033,30-11-2024,1015.59
CUST10389,01-02-2025,568.95
CUST10429,27-03-2025,1791.39
CUST10292,06-04-2025,562.81
CUST10054,27-03-2025,1213.2
CUST10434,30-06-2024,1254.39
CUST10383,26-03-2024,1352.94
CUST10274,13-04-2024,477.42
CUST10028,15-05-2024,1587.79
CUST10267,05-11-2023,514.84
CUST10532,20-04-2024,317.55
CUST10185,01-10-2024,654.37
CUST10696,30-08-2022,1336.85
CUST10785,23-07-2025,1716.99
CUST10051,12-11-2024,209.86
CUST10953,06-06-2024,1783.38
CUST10219,20-08-2022,2981.74
CUST10752,11-03-2022,2053.62
CUST10370,06-07-2025,589.37
CUST10021,12-08-2023,391.48
CUST10087,09-03-2025,157.54
CUST10434,01-08-2023,1525.85
CUST10301,01-07-2025,769.9
CUST10987,10-10-2022,749.47
CUST10239,05-12-2024,151.54
CUST10002,14-04-2025,165.82
CUST10255,06-05-2025,1086.78
CUST10746,03-04-2024,595.12
CUST10725,18-07-2025,459.88
CUST10463,07-06-2025,2043.69
CUST10114,16-05-2024,1534.57
CUST10329,09-07-2022,846.71
CUST10339,02-10-2023,447.66
CUST10597,25-09-2024,1866.39
CUST10514,20-02-2025,1772.43
CUST10537,28-02-2025,891.64
CUST10190,09-12-2024,1123.66
CUST10628,27-12-2022,2299.8
CUST10881,22-04-2023,275.35
CUST10060,04-09-2024,301.95
CUST10672,03-07-2024,2570.18
CUST10565,23-05-2025,247.39
CUST10319,19-09-2022,265.27
CUST10251,26-06-2025,812.21
CUST10547,27-06-2024,472.01
CUST10781,29-03-2023,1053.92
CUST10878,15-05-2025,1144.82
CUST10306,26-02-2022,1443.21
CUST10757,12-07-2025,1007.51
CUST10190,12-11-2024,192.94
CUST10788,14-03-2024,1740.3
CUST10282,19-03-2023,1158.09
CUST10621,21-04-2022,377.88
CUST10538,24-04-2025,1248.29
CUST10566,12-05-2024,1060.43
CUST10751,16-09-2024,461.12
CUST10862,08-05-2023,479.42
CUST10357,16-03-2022,1827.93
CUST10896,23-10-2023,280.88
CUST10218,05-12-2023,2660.86
CUST10199,26-01-2025,1516.47
CUST10031,05-04-2024,410.68
CUST10374,14-12-2023,1200.19
CUST10907,28-08-2024,1654.69
CUST10017,18-06-2025,308.38
CUST10331,04-06-2024,1028.82
CUST10533,07-07-2024,449.08
CUST10648,12-06-2024,797.4
CUST10919,24-07-2025,1701.43
CUST10625,05-04-2021,842.4
CUST10426,18-08-2023,748.27
CUST10223,18-06-2024,1017.48
CUST10807,14-12-2023,317.01
CUST10393,04-04-2025,1411.93
CUST10269,31-08-2024,295.3
CUST10701,18-10-2024,437.47
CUST10914,21-12-2022,710.98
CUST10811,31-01-2023,748.23
CUST10876,16-08-2024,2183.3
CUST10082,23-05-2025,1366.25
CUST10376,28-09-2021,577.58
CUST10397,09-10-2024,1112.13
CUST10233,13-05-2025,1370.76
CUST10439,27-01-2024,900.41
CUST10068,12-11-2020,1551.15
CUST10221,27-10-2022,328.77
CUST10528,14-05-2021,482.13
CUST10704,25-12-2023,949.48
CUST10809,16-05-2024,667.77
CUST10238,28-08-2023,2788.98
CUST10191,20-02-2022,1595.76
CUST10835,02-05-2025,934.39
CUST10194,10-09-2024,116.7
CUST10013,17-07-2025,159.21
CUST10571,02-06-2024,758.32
CUST10021,13-08-2023,1004.96
CUST10540,23-05-2023,1080.91
CUST10830,27-02-2025,785.96
CUST10035,19-08-2023,1595.54
CUST10065,24-02-2025,2115.09
CUST10381,06-09-2023,407.82
CUST10486,01-02-2025,1334.48
CUST10440,18-02-2024,1884.53
CUST10223,28-05-2025,332.81
CUST10497,02-03-2025,221.43
CUST10336,25-12-2023,809.61
CUST10179,13-10-2023,2028.4
CUST10172,27-04-2025,1611.07
CUST10813,09-07-2023,695.02
CUST10851,20-03-2025,1078.77
CUST10594,03-05-2024,2242.53
CUST10666,26-10-2021,1134.79
CUST10200,16-09-2022,450.63
CUST10353,06-04-2025,1153.53
CUST10344,30-06-2024,3268.39
CUST10085,21-06-2025,803.97
CUST10142,23-09-2022,511.82
CUST10501,12-08-2024,2041.04
CUST10999,12-02-2025,243.54
CUST10026,07-10-2022,122.13
CUST10755,08-10-2024,282.2
CUST10095,27-07-2025,4861.48
CUST10211,22-02-2023,649.29
CUST10635,28-08-2024,3044.81
CUST10367,29-04-2025,1113.44
CUST10973,15-11-2024,817.07
CUST10711,05-11-2024,1353.69
CUST10202,12-07-2022,1140.94
CUST10982,21-09-2024,155.42
CUST10319,30-01-2024,520.96
CUST10243,08-06-2021,1530.1
CUST10895,15-04-2024,1357.09
CUST10778,11-01-2023,1874.55
CUST10011,29-10-2022,1513.31
CUST10708,11-05-2024,575.34
CUST10985,01-01-2025,770.38
CUST10958,24-06-2023,594.4
CUST10532,27-12-2024,596.27
CUST10159,10-05-2023,349.67
CUST10217,11-02-2025,1837.71
CUST10312,09-07-2025,485.87
CUST10780,14-11-2023,477.2
CUST10715,19-06-2024,1475.35
CUST10422,17-12-2024,487.89
CUST10314,19-05-2024,275.36
CUST10181,28-03-2025,895.4
CUST10045,09-10-2023,955.22
CUST10349,16-02-2023,439.52
CUST10216,26-06-2024,603.99
CUST10784,04-07-2024,280.98
CUST10237,11-05-2024,1156.15
CUST10594,23-06-2024,95.56
CUST10483,01-01-2024,1312.48
CUST10659,22-12-2024,839.64
CUST10587,03-05-2025,2279.63
CUST10169,25-12-2024,162.73
CUST10560,09-06-2025,732.96
CUST10062,04-07-2024,1481.51
CUST10998,26-06-2024,1928.41
CUST10651,23-02-2025,209.55
CUST10905,23-08-2024,1130.65
CUST10518,06-01-2021,1398.96
CUST10576,28-11-2024,231.98
CUST10475,20-09-2024,953.11
CUST10846,07-01-2025,1173.59
CUST10641,24-01-2022,398.15
CUST10415,16-04-2023,1456.46
CUST10623,18-11-2023,1950.04
CUST10884,04-11-2024,2315.49
CUST10401,01-03-2022,1565.82
CUST10044,31-03-2021,487.32
CUST10720,07-02-2025,2345.62
CUST10277,06-07-2025,668.15
CUST10088,20-10-2022,1352.99
CUST10595,11-10-2024,95.91
CUST10722,15-03-2021,490.3
CUST10105,17-07-2023,1486.96
CUST10345,30-01-2024,370.87
CUST10590,20-11-2024,1186.02
CUST10531,09-04-2024,383.21
CUST10404,25-02-2023,1248.02
CUST10692,31-03-2024,778.91
CUST10764,02-01-2025,1153.73
CUST10874,27-10-2023,2114.57
CUST10968,01-08-2024,1178.97
CUST10307,29-03-2022,168.24
CUST10431,14-10-2022,322.46
CUST10554,24-01-2024,1129.16
CUST10509,26-03-2023,572.12
CUST10638,26-11-2024,1627.1
CUST10476,29-11-2024,818.85
CUST10817,12-07-2023,390.92
CUST10922,12-01-2025,415.21
CUST10321,09-11-2022,959.41
CUST10728,19-02-2025,1678.52
CUST10389,08-10-2024,336.13
CUST10669,22-03-2022,1670.21
CUST10892,06-06-2024,709.35
CUST10025,19-01-2025,510.55
CUST10985,23-01-2025,150.46
CUST10230,10-02-2024,890.75
CUST10805,26-03-2024,650.24
CUST10048,19-03-2025,314.82
CUST10496,24-07-2024,335.85
CUST10498,13-12-2023,326.07
CUST10354,18-09-2023,650.12
CUST10292,15-07-2024,974.7
CUST10240,21-02-2025,57.52
CUST10626,16-01-2024,3432.03
CUST10199,03-07-2021,993.94
CUST10113,23-11-2023,755.49
CUST10190,25-04-2024,997.21
CUST10734,25-06-2025,1234.05
CUST10419,29-04-2022,1309.66
CUST10019,27-11-2023,1954.46
CUST10154,25-03-2023,1229.59
CUST10539,25-04-2022,1350.26
CUST10646,20-07-2024,1447.03
CUST10220,14-06-2024,921.88
CUST10705,25-02-2025,699.35
CUST10496,17-02-2025,201.13
CUST10794,26-06-2021,72.38
CUST10528,14-06-2021,984.92
CUST10623,23-01-2025,858.65
CUST10429,07-09-2023,2254.2
CUST10965,09-10-2023,115.39
CUST10189,18-12-2023,1517.39
CUST10317,07-01-2025,971.94
CUST10233,09-08-2023,947.3
CUST10540,08-06-2025,1436.69
CUST10967,28-04-2023,111.08
CUST10451,20-02-2025,613.29
CUST10188,30-04-2024,1072.89
CUST10405,23-09-2024,379.72
CUST10158,31-10-2024,1883.35
CUST10417,29-12-2023,1268.82
CUST10038,21-03-2024,799.06
CUST10485,19-05-2025,750.86
CUST10874,21-05-2024,1635.62
CUST10081,04-11-2022,2113.61
CUST10819,22-11-2024,396.46
CUST10222,31-07-2024,1782.85
CUST10129,15-07-2025,898.47
CUST10541,20-05-2024,587.69
CUST10992,17-05-2023,1387.67
CUST10388,03-02-2024,337.03
CUST10250,28-03-2025,1466.96
CUST10657,11-06-2024,649.53
CUST10223,17-11-2024,924.76
CUST10788,07-05-2025,362.63
CUST10971,26-11-2024,2111.18
CUST10924,13-10-2024,579.34
CUST10185,18-05-2024,1222.7
CUST10470,10-03-2024,2940.93
CUST10621,22-03-2025,614
CUST10917,06-12-2024,1614.13
CUST10265,09-04-2023,2615.1
CUST10850,03-06-2023,255.72
CUST10564,28-09-2024,804.23
CUST10534,17-05-2023,1915.79
CUST10456,11-03-2025,667.14
CUST10264,10-02-2024,632.75
CUST10520,07-05-2025,1041.94
CUST10347,29-07-2024,564.83
CUST10953,05-11-2024,591.44
CUST10248,28-02-2024,180.71
CUST10206,19-10-2022,1306.03
CUST10446,22-12-2023,460.27
CUST10092,27-07-2023,842.18
CUST10598,18-12-2021,1359.41
CUST10588,09-06-2023,1370.33
CUST10981,05-05-2025,350.96
CUST10400,21-07-2021,1167.73
CUST10736,15-06-2022,646.23
CUST10041,26-10-2022,857.79
CUST10054,25-12-2023,1017.55
CUST10901,06-07-2021,1300
CUST10157,13-02-2022,909.11
CUST10247,18-02-2023,625.95
CUST10413,17-12-2023,1274.72
CUST10212,21-12-2023,556.39
CUST10279,16-06-2025,502.46
CUST10775,23-08-2023,3202.43
CUST10544,05-11-2021,912.41
CUST10299,23-04-2025,2311.45
CUST10956,29-07-2025,1577.77
CUST10303,14-02-2025,1447.21
CUST10758,20-09-2021,578.42
CUST10725,09-04-2021,2236.52
CUST10648,24-08-2023,715.12
CUST10948,19-12-2024,215.81
CUST10454,12-04-2024,2179.27
CUST10202,07-08-2022,1435.73
CUST10308,03-06-2022,773.11
CUST10186,09-06-2025,944.69
CUST10759,05-04-2025,1216.77
CUST10530,16-09-2022,479.38
CUST10620,21-12-2024,524.43
CUST10079,02-10-2023,1877.33
CUST10395,07-06-2025,1111.75
CUST10534,01-05-2024,773.86
CUST10422,24-03-2023,1470.67
CUST10311,13-12-2024,1151.45
CUST10695,23-01-2024,863.74
CUST10464,26-12-2022,1398.08
CUST10131,30-12-2024,2940.87
CUST10884,10-05-2024,307.03
CUST10608,10-02-2024,1587.58
CUST10930,16-02-2022,2595.49
CUST10444,15-01-2024,705.62
CUST10679,08-06-2023,799.99
CUST10639,05-02-2023,1021.49
CUST10739,30-01-2025,1478.83
CUST10903,19-12-2023,851.19
CUST10570,07-01-2022,1415.94
CUST10400,10-03-2022,761.75
CUST10680,08-07-2025,2082.39
CUST10677,23-04-2025,1199.12
CUST10461,08-08-2023,512.65
CUST10309,02-07-2024,484.29
CUST10522,13-08-2022,340.84
CUST10474,03-05-2024,770.31
CUST10304,25-02-2025,369.7
CUST10234,12-11-2022,676.86
CUST10126,07-11-2021,2353
CUST10418,04-10-2024,921.83
CUST10977,20-09-2024,573.64
CUST10777,30-06-2023,542.54
CUST10184,03-11-2024,996.37
CUST10750,04-06-2023,354.41
CUST10258,10-02-2025,303.56
CUST10866,26-03-2023,814.7
CUST10064,19-07-2024,1272.6
CUST10529,19-05-2025,414.95
CUST10707,18-01-2024,373.11
CUST10684,03-05-2024,352.61
CUST10660,21-02-2025,312.1
CUST10695,20-03-2022,504.48
CUST10689,04-03-2023,1566.28
CUST10469,05-06-2024,321.92
CUST10941,28-02-2025,1863.73
CUST10886,17-04-2025,411.92
CUST10436,17-09-2024,1790.75
CUST10746,28-03-2025,153.47
CUST10483,23-01-2025,1249.9
CUST10301,09-11-2024,496.72
CUST10438,20-11-2024,997.33
CUST10496,10-06-2025,653.85
CUST10746,20-08-2024,1059.01
CUST10736,08-02-2022,2829.22
CUST10984,09-07-2024,667.16
CUST10117,05-08-2024,943.88
CUST10948,05-03-2025,439.94
CUST10455,07-03-2025,515.55
CUST10817,30-01-2025,1507.42
CUST10647,08-01-2024,1010.25
CUST10433,04-03-2025,385.52
CUST10885,16-11-2023,1048.94
CUST10308,22-01-2024,99.92
CUST10161,11-11-2021,3767.69
CUST10347,16-11-2023,826.5
CUST10980,30-10-2023,747.85
CUST10596,30-06-2024,721.41
CUST10759,13-03-2025,1039.52
CUST10991,09-07-2024,1136.29
CUST10282,12-08-2024,1182.97
CUST10901,29-01-2024,650.61
CUST10836,18-09-2022,81.26
CUST10624,14-04-2025,433.37
CUST10955,07-05-2025,1167.53
CUST10438,05-04-2025,1323.43
CUST10497,26-09-2024,1344.36
CUST10275,11-04-2025,256.47
CUST10598,02-12-2022,576.55
CUST10455,24-07-2022,1069.09
CUST10192,02-03-2023,172.91
CUST10776,26-07-2023,1661.14
CUST10714,15-09-2024,174.56
CUST10165,22-02-2024,1259.02
CUST10397,20-03-2025,890.27
CUST10617,12-10-2023,487.56
CUST10911,15-02-2023,1309.31
CUST10531,30-03-2025,335.28
CUST10615,24-02-2022,176.95
CUST10931,01-04-2022,877.92
CUST10026,02-09-2022,781.88
CUST10791,26-01-2022,863.94
CUST10660,05-06-2024,560.7
CUST10730,23-04-2025,1791.91
CUST10857,02-03-2025,1111.54
CUST10508,02-12-2024,869.25
CUST10259,18-04-2025,1393.03
CUST10396,23-04-2024,912.94
CUST10892,02-01-2025,1105.7
CUST10516,18-05-2024,1324.62
CUST10002,07-12-2023,2388.08
CUST10303,03-01-2023,803.5
CUST10871,10-05-2023,1118.18
CUST10831,05-03-2023,244.71
CUST10415,30-03-2024,826.9
CUST10115,05-04-2022,302.63
CUST10727,20-06-2024,818.15
CUST10829,27-05-2025,314.23
CUST10800,08-09-2022,468.84
CUST10297,08-07-2024,617.51
CUST10577,16-11-2021,271.21
CUST10893,16-10-2023,1221.01
CUST10895,14-04-2022,890.39
CUST10731,16-02-2024,609.53
CUST10750,06-11-2023,660.25
CUST10998,24-05-2024,1731.01
CUST10615,01-08-2024,1209.34
CUST10025,14-03-2025,268.46
CUST10550,14-06-2023,956.89
CUST10160,09-03-2022,1093.42
CUST10290,28-03-2025,224.37
CUST10038,10-09-2024,667.27
CUST10602,10-01-2024,692.52
CUST10062,01-06-2022,123.13
CUST10318,21-01-2021,289.12
CUST10982,14-03-2025,360.94
CUST10327,23-05-2025,225.5
CUST10836,23-06-2024,524.33
CUST10384,15-11-2021,558.72
CUST10772,20-12-2022,583
CUST10220,21-04-2021,1235.68
CUST10336,09-06-2024,804.86
CUST10832,19-07-2024,1177.03
CUST10013,03-04-2024,451.55
CUST10422,01-02-2023,1515.02
CUST10338,06-04-2024,260.44
CUST10628,04-08-2022,673.06
CUST10515,03-01-2022,187.45
CUST10837,24-09-2024,689.31
CUST10950,04-06-2025,301.57
CUST10367,03-03-2023,767.05
CUST10320,26-12-2024,1054.19
CUST10614,15-03-2024,1506.29
CUST10252,28-04-2025,1168.81
CUST10391,06-05-2025,1175.75
CUST10332,18-04-2025,2472.12
CUST10978,22-06-2024,969.28
CUST10990,26-09-2023,374.75
CUST10524,12-01-2025,1115.15
CUST10135,10-06-2024,714.74
CUST10080,14-11-2022,1851.32
CUST10041,15-11-2024,81.26
CUST10359,11-11-2024,1647.25
CUST10501,18-03-2025,473.22
CUST10323,29-01-2021,1581.74
CUST10248,20-10-2023,198.19
CUST10166,13-10-2024,478.48
CUST10854,17-04-2024,1034.95
CUST10648,20-04-2025,1597.8
CUST10079,28-04-2021,1847.96
CUST10352,13-05-2024,1943.3
CUST10151,13-08-2024,2756.36
CUST10725,13-11-2023,1396.38
CUST10649,13-08-2022,680.57
CUST10691,01-03-2023,284.88
CUST10590,14-07-2024,558.77
CUST10607,13-01-2025,2592.25
CUST10131,10-06-2024,1053.19
CUST10107,08-11-2023,518.38
CUST10705,11-08-2024,1282.62
CUST10500,07-03-2025,685.39
CUST10666,14-12-2021,576.04
CUST10098,20-03-2024,320.88
CUST10145,22-08-2024,1031.88
CUST10509,29-10-2021,441.76
CUST10747,26-12-2023,169.2
CUST10053,16-09-2024,2815.29
CUST10211,28-12-2024,217.57
CUST10236,20-03-2024,1639.69
CUST10944,21-05-2023,1532.52
CUST10311,25-05-2025,709.33
CUST10117,27-02-2025,732.74
CUST10746,01-01-2024,965.85
CUST10134,03-05-2025,775.09
CUST10886,18-11-2023,431.67
CUST10958,16-05-2023,1402.05
CUST10575,04-04-2023,1987.95
CUST10078,15-12-2022,490.5
CUST10897,20-08-2023,1038.55
CUST10115,09-07-2021,920.06
CUST10252,29-11-2024,320.07
CUST10536,16-02-2025,1524.3
CUST10534,03-05-2024,858.48
CUST10015,09-04-2023,1623.48
CUST10180,30-12-2024,735.76
CUST10097,28-11-2024,2228.65
CUST10439,28-05-2024,747.69
CUST10103,13-03-2021,623.16
CUST10318,24-06-2025,176.62
CUST10301,29-06-2024,733.52
CUST10684,01-12-2024,599.59
CUST10837,31-10-2024,308.56
CUST10288,22-08-2024,1176.63
CUST10091,29-12-2022,609.4
CUST10486,13-11-2024,537
CUST10855,20-12-2024,2778.9
CUST10644,23-08-2024,953.07
CUST10984,27-06-2023,1074.13
CUST10896,01-10-2024,702.54
CUST10163,24-05-2023,1206.25
CUST10934,15-03-2024,2627.57
CUST10477,11-06-2022,1303.26
CUST10565,29-11-2023,498.16
CUST10367,20-05-2025,1438.01
CUST10799,21-10-2024,3125.25
CUST10128,13-01-2024,560.31
CUST10376,11-08-2023,388.08
CUST10732,21-04-2024,1342.07
CUST10828,13-12-2024,1062.9
CUST10146,11-08-2023,1414.63
CUST10895,20-02-2024,1231.55
CUST10525,29-11-2024,1460.07
CUST10808,23-03-2024,195.93
CUST10913,21-07-2021,286.96
CUST10788,23-06-2022,1131.52
CUST10400,31-01-2023,377.98
CUST10979,08-03-2025,953.5
CUST10631,23-07-2025,213.82
CUST10416,08-09-2022,704.98
CUST10851,19-11-2024,441.4
CUST10813,07-06-2024,1029.08
CUST10875,04-03-2025,2131.14
CUST10972,26-04-2024,879.84
CUST10418,03-09-2024,545.83
CUST10459,31-05-2025,2416.38
CUST10944,19-01-2024,1972.29
CUST10815,04-08-2024,736.77
CUST10148,16-08-2024,1208.63
CUST10624,13-04-2025,593.95
CUST10371,10-05-2024,1024.58
CUST10487,20-08-2024,1141.79
CUST10143,28-04-2024,2782.44
CUST10917,23-11-2023,71.78
CUST10174,22-11-2024,1588.06
CUST10271,28-04-2022,42.85
CUST10219,02-03-2023,872.46
CUST10397,21-01-2024,704.54
CUST10542,20-10-2023,551.74
CUST10812,26-12-2023,1351.17
CUST10685,16-11-2024,1149.75
CUST10152,12-09-2024,998.54
CUST10956,27-02-2025,888.82
CUST10544,24-02-2022,958.77
CUST10935,28-09-2023,915.71
CUST10713,13-05-2024,1364.72
CUST10832,26-04-2025,420.18
CUST10725,25-04-2021,2090.73
CUST10289,29-07-2023,756.11
CUST10182,21-04-2022,1289.85
CUST10749,08-12-2023,1279.95
CUST10616,25-01-2025,2482.24
CUST10868,07-12-2023,3761.63
CUST10117,25-06-2025,1678.82
CUST10936,24-09-2024,539.51
CUST10998,25-02-2024,486.28
CUST10023,10-07-2021,792.61
CUST10248,15-03-2025,696.75
CUST10831,04-07-2024,570.79
CUST10549,01-01-2025,968.9
CUST10178,30-03-2025,1354.86
CUST10923,27-04-2024,739.21
CUST10599,14-04-2025,1354.52
CUST10713,13-04-2023,1815.62
CUST10191,06-03-2023,219.85
CUST10613,13-02-2023,869.21
CUST10644,07-08-2022,350.47
CUST10249,19-01-2024,1269.24
CUST10578,30-10-2024,178.54
CUST10474,21-05-2024,1769.33
CUST10675,14-02-2023,872.07
CUST10584,09-12-2023,1584.67
CUST10716,26-07-2025,2419.11
CUST10820,03-01-2025,561.79
CUST10859,24-02-2022,791.58
CUST10489,19-02-2025,375.4
CUST10182,13-06-2021,1036.08
CUST10602,15-03-2024,1026.94
CUST10520,18-06-2024,1774.2
CUST10810,03-04-2024,778.92
CUST10777,19-11-2023,693.66
CUST10856,30-04-2022,712.14
CUST10685,25-04-2024,728.51
CUST10109,17-02-2025,860.95
CUST10255,24-09-2024,1103.57
CUST10957,02-10-2024,1350.39
CUST10600,02-02-2025,333.99
CUST10206,03-03-2024,1017.82
CUST10373,15-02-2022,2229.14
CUST10331,29-01-2025,3064.61
CUST10793,05-04-2023,250.52
CUST10998,24-07-2022,1689.42
CUST10613,02-05-2024,447.04
CUST10948,07-06-2024,1481.05
CUST10399,12-09-2022,966.25
CUST10413,28-03-2023,1832.19
CUST10351,28-01-2025,477.48
CUST10889,15-06-2024,977.22
CUST10493,08-01-2025,715.22
CUST10965,11-09-2023,180.12
CUST10139,06-11-2024,1751.95
CUST10291,30-12-2022,239.97
CUST10957,30-05-2024,2061.55
CUST10398,28-07-2023,1243.88
CUST10067,05-08-2024,984.73
CUST10989,11-06-2022,211.74
CUST10602,10-01-2023,2491.63
CUST10434,25-04-2023,468.54
CUST10546,10-05-2024,234.64
CUST10990,07-05-2022,1340.56
CUST10512,12-06-2025,1917.48
CUST10171,15-12-2022,1095.14
CUST10542,30-07-2023,3657.34
CUST10273,11-05-2023,110.72
CUST10611,01-04-2023,2270.36
CUST10537,17-04-2024,2120.84
CUST10233,19-10-2022,567.74
CUST10388,09-03-2023,214.11
CUST10883,10-04-2025,603.95
CUST10720,26-03-2025,598.28
CUST10747,27-12-2023,411.5
CUST10635,05-11-2024,876.69
CUST10906,25-07-2021,700.45
CUST10616,02-02-2022,778.16
CUST10449,12-10-2022,1170.32
CUST10182,03-12-2023,1687.74
CUST10530,09-07-2023,411.05
CUST10573,10-08-2023,3341.77
CUST10859,19-06-2023,1242.4
CUST10728,12-12-2024,1271.06
CUST10925,20-07-2023,306.99
CUST10766,04-07-2022,1501.3
CUST10540,04-12-2022,338.72
CUST10469,28-07-2023,2465.2
CUST10245,25-12-2024,319.17
CUST10237,30-07-2024,687.45
CUST10491,22-01-2023,457.57
CUST10165,10-07-2022,688.51
CUST10391,15-06-2025,131.67
CUST10348,24-07-2025,314.75
CUST10310,27-01-2022,1640.16
CUST10648,21-02-2025,328.29
CUST10937,06-04-2023,797.29
CUST10090,18-12-2023,460
CUST10591,19-05-2024,529.65
CUST10851,24-11-2024,670.12
CUST10495,12-06-2025,530.6
CUST10972,04-02-2024,1072.35
CUST10057,13-01-2024,2127.65
CUST10852,17-12-2023,1733.79
CUST10262,04-06-2025,630.01
CUST10632,02-02-2024,1333.8
CUST10915,04-02-2022,2533.03
CUST10155,11-01-2025,536.67
CUST10260,28-01-2025,429.09
CUST10327,07-06-2024,632.1
CUST10928,15-12-2023,809.06
CUST10513,10-10-2024,2108.17
CUST10851,03-10-2024,998.61
CUST10732,12-08-2024,1716.32
CUST10539,18-06-2025,890.65
CUST10981,02-08-2024,1528.13
CUST10410,03-12-2022,1212.54
CUST10513,08-12-2024,378.99
CUST10223,26-09-2023,1911.05
CUST10899,05-02-2022,184.86
CUST10862,27-06-2023,189.29
CUST10001,21-03-2025,322.14
CUST10408,17-02-2024,1069.37
CUST10098,26-02-2025,892.13
CUST10472,30-11-2024,399.68
CUST10547,30-06-2024,883.19
CUST10498,05-07-2023,861.08
CUST10106,11-02-2024,1332.89
CUST10300,10-01-2021,576.5
CUST10361,08-11-2022,284.75
CUST10111,14-06-2024,1080.58
CUST10701,24-03-2025,660.04
CUST10404,05-06-2023,816.17
CUST10932,26-12-2023,1450.98
CUST10532,12-11-2021,1551.41
CUST10359,24-01-2025,202.46
CUST10295,31-05-2024,575.39
CUST10988,05-03-2025,1263.48
CUST10646,13-04-2024,925.63
CUST10494,06-01-2024,738.18
CUST10634,20-10-2023,821.25
CUST10567,22-07-2024,414.42
CUST10184,05-10-2024,728.92
CUST10153,13-05-2025,238.13
CUST10246,19-05-2024,694.65
CUST10632,16-10-2024,893.93
CUST10558,02-07-2025,2013.67
CUST10450,20-08-2023,411.28
CUST10146,14-03-2025,577.22
